theta,wvl,flux,r,n,log_mstar,log_mdust_over_mstar
71.59,126.1661294,7.7578904296063e-11,2.4743572897360107,1.0583037776873951,11.17,-2.789999999999999
71.59,138.6146131,6.4733731391438e-11,2.4697997459107954,1.0650423741707722,11.17,-2.789999999999999
71.59,152.2913563,5.2047273259771e-11,2.470207850988734,1.0714067830714737,11.17,-2.789999999999999
71.59,167.3175481,4.2011320387763e-11,2.469120191658638,1.0445924016199415,11.17,-2.789999999999999
71.59,183.8263352,3.2693061133584e-11,2.4634751907929746,1.0559507264616272,11.17,-2.789999999999999
71.59,201.9640013,2.493449403787e-11,2.469120191658638,1.0770610637187086,11.17,-2.789999999999999
71.59,221.8912637,1.9049039860690002e-11,2.4697659443668307,1.0574912998862638,11.17,-2.789999999999999
71.59,243.7846973,1.4245401694059999e-11,2.4601347559207154,1.074370061288373,11.17,-2.789999999999999
71.59,267.8382989,1.037235038279e-11,2.4601347559207154,1.0447411548487688,11.17,-2.789999999999999
71.59,294.2652069,7.451765341699999e-12,2.4272033651159903,1.0259887114377524,11.17,-2.789999999999999
71.59,323.2995891,5.21233146855e-12,2.4601347559207154,1.0504512681553744,11.17,-2.789999999999999
71.59,355.1987182,3.70175720281e-12,2.4199126765961876,1.0265043256917334,11.17,-2.789999999999999
71.59,390.2452514,2.60589331404e-12,2.4598132964452084,1.0635876080201327,11.17,-2.789999999999999
71.59,428.7497349,1.81193485681e-12,2.4249104491358597,1.0223640578120092,11.17,-2.789999999999999
71.59,471.0533555,1.2609887478099999e-12,2.4378916333377525,1.0097447877808479,11.17,-2.789999999999999
71.59,517.5309642,8.8009570237e-13,2.3939709695432323,1.0340665170061927,11.17,-2.789999999999999
71.59,568.5943977,6.0505782542e-13,2.4126300448105136,1.0291348904456445,11.17,-2.789999999999999
71.59,624.6961273,4.1639169358e-13,2.4194089379060046,1.0246294086846648,11.17,-2.789999999999999
71.59,686.3332685,2.86707194942e-13,2.416721709247237,1.0210918193699583,11.17,-2.789999999999999
71.59,754.0519861,1.96959007128e-13,2.4592472431670394,1.0220736672956896,11.17,-2.789999999999999
71.59,828.4523333,1.34338824105e-13,2.4249104491358597,1.0002042923133476,11.17,-2.789999999999999
71.59,910.1935691,9.2082683568e-14,2.416721709247237,1.0141316714698285,11.17,-2.789999999999999
71.59,1000.0,5.5202613527e-14,2.4194089379060046,0.9735770730409536,11.17,-2.789999999999999
74.74,0.09,4.27978062577419e-12,9.682683285815894,0.2000000080872784,11.17,-2.789999999999999
74.74,0.09888006579,1.99883070553221e-11,9.487594625544011,0.20000000004600488,11.17,-2.789999999999999
74.74,0.1086363046,2.74223757294751e-11,9.287958937210542,0.20000000004011972,11.17,-2.789999999999999
74.74,0.119355166,2.4631650305953202e-11,9.021701171735408,0.2000000054249125,11.17,-2.789999999999999
74.74,0.1311316297,2.9630382410262e-11,8.73579431489158,0.2000000036907282,11.17,-2.789999999999999
74.74,0.1440700463,2.6460563533447e-11,8.686056417984878,0.20000004227528476,11.17,-2.789999999999999
74.74,0.1582850629,2.2971559762667e-11,8.628897024060933,0.20000000259904852,11.17,-2.789999999999999
74.74,0.1739026381,2.3029930481403e-11,8.608550292386745,0.20000000003768287,11.17,-2.789999999999999
74.74,0.1910611589,1.9604766237126e-11,8.628897024060933,0.20000000003460044,11.17,-2.789999999999999
74.74,0.2099126662,1.75452207867226e-11,8.802587834461729,0.20000000045569022,11.17,-2.789999999999999
74.74,0.2306242028,1.53324069065044e-11,8.793162485900822,0.20000000284300853,11.17,-2.789999999999999
74.74,0.2533792927,1.41891870362742e-11,8.628897024060933,0.20000000009569965,11.17,-2.789999999999999
74.74,0.2783795681,1.3888905393468e-11,8.437897889373618,0.2000000023176334,11.17,-2.789999999999999
74.74,0.3058465557,1.4019617721725e-11,8.267410632173764,0.20000000006361576,11.17,-2.789999999999999
74.74,0.3360236395,1.3808926443661001e-11,7.994538321514308,0.20000000053203493,11.17,-2.789999999999999
74.74,0.3691782175,1.528109057035e-11,7.8561098470281925,0.20000000094836273,11.17,-2.789999999999999
74.74,0.4056040715,2.2428538660669e-11,7.670460594957674,0.2000000000032526,11.17,-2.789999999999999
74.74,0.4456239698,2.4296655263534e-11,7.507588962602267,0.2022090677782061,11.17,-2.789999999999999
74.74,0.4895925272,2.3935523680989e-11,7.346057367146729,0.21394371560726658,11.17,-2.789999999999999
74.74,0.5378993478,2.3617660568326998e-11,7.196035539789088,0.22974749701572017,11.17,-2.789999999999999
74.74,0.5909724767,2.4004706194551998e-11,7.059411732428997,0.23898914220369422,11.17,-2.789999999999999
74.74,0.6492821931,2.3169874379333e-11,6.920136195647992,0.25255175449987954,11.17,-2.789999999999999
74.74,0.7133451775,2.3248133674073002e-11,6.77372951184257,0.2674994243194375,11.17,-2.789999999999999
74.74,0.7837290898,2.3700948199447e-11,6.598996842716732,0.28168187233435,11.17,-2.789999999999999
74.74,0.8610575996,2.3782505181465e-11,6.446947970600947,0.29498337216586096,11.17,-2.789999999999999
74.74,0.9460159122,2.4757069958291e-11,6.261825067369123,0.3115401473030237,11.17,-2.789999999999999
74.74,1.03935684,2.494369907874606e-11,6.097104637942162,0.32979606595025895,11.17,-2.789999999999999
74.74,1.141907475,2.388827396695585e-11,5.871888185967909,0.33998280760029864,11.17,-2.789999999999999
74.74,1.254576514,2.39726511543007e-11,5.721990439610857,0.35961707537934307,11.17,-2.789999999999999
74.74,1.378362314,2.4410803162860202e-11,5.507638201616867,0.3715748915005057,11.17,-2.789999999999999
74.74,1.514361737,2.5300412962689897e-11,5.280933994146915,0.38450482544079667,11.17,-2.789999999999999
74.74,1.663779868,2.7485407943228997e-11,5.069708729022946,0.4018861039448943,11.17,-2.789999999999999
74.74,1.827940698,2.7206402040919002e-11,4.880813265751538,0.41426470333267934,11.17,-2.789999999999999
74.74,2.00829885,2.6969400926294e-11,4.6404942207559445,0.40868182136119907,11.17,-2.789999999999999
74.74,2.206452472,2.6634824169322e-11,4.436761406326864,0.4189946614516741,11.17,-2.789999999999999
74.74,2.424157395,2.5312187356378e-11,4.253541084881102,0.42673826355157785,11.17,-2.789999999999999
74.74,2.663342697,2.6897537041041e-11,4.112971781516943,0.44158175552253,11.17,-2.789999999999999
74.74,2.92612779,2.8531110280816e-11,4.031551162414341,0.47174710702501754,11.17,-2.789999999999999
74.74,3.0,3.0039986243052003e-11,3.7689008611746013,0.5067904549674409,11.17,-2.789999999999999
74.74,3.222555553,3.3489969884446e-11,3.6669267931000022,0.5290264568042939,11.17,-2.789999999999999
74.74,3.46162143,3.6938275786472e-11,3.56634599484938,0.5531822847797965,11.17,-2.789999999999999
74.74,3.718422454,3.3848655504697004e-11,3.443083466161384,0.5840729123893313,11.17,-2.789999999999999
74.74,3.994274309,3.343807722821e-11,3.373983624347583,0.612382737418484,11.17,-2.789999999999999
74.74,4.290590285,3.3704792923398996e-11,3.2738873124723242,0.6544233036032621,11.17,-2.789999999999999
74.74,4.608888516,3.2792873436371e-11,3.171971748769225,0.6712256994843891,11.17,-2.789999999999999
74.74,4.95079976,3.2881276423879005e-11,3.1023151307819057,0.6804643637832621,11.17,-2.789999999999999
74.74,5.318075752,3.2605093673887e-11,3.0794424003887677,0.7340711517709426,11.17,-2.789999999999999
74.74,5.712598182,3.4922652568511005e-11,3.016681778119963,0.7504710116026405,11.17,-2.789999999999999
74.74,6.136388331,4.8614462061502e-11,2.9865877689309213,0.7349969908400993,11.17,-2.789999999999999
74.74,6.59161743,4.0640863847813e-11,2.9384917668932506,0.7706842516243535,11.17,-2.789999999999999
74.74,7.080617784,5.0464711586858e-11,2.9393668576092815,0.776223383916397,11.17,-2.789999999999999
74.74,7.605894719,7.6765638111242e-11,2.929284186042846,0.7583190631254006,11.17,-2.789999999999999
74.74,8.17013942,4.5685910110086996e-11,2.986623012617885,0.744417344729847,11.17,-2.789999999999999
74.74,8.776242719,2.9193128580257e-11,3.2978488485959216,0.6034233486078733,11.17,-2.789999999999999
74.74,9.427309902,1.4809271350190002e-11,3.6792088920616903,0.47252708297979346,11.17,-2.789999999999999
74.74,10.12667662,1.2636464287555e-11,3.6758158108912897,0.46011332812354316,11.17,-2.789999999999999
74.74,10.877926,1.8056945699569e-11,3.4083140663726814,0.5499767101312955,11.17,-2.789999999999999
74.74,11.68490694,2.5758382909551003e-11,3.109807439410959,0.6531528036481533,11.17,-2.789999999999999
74.74,12.55175392,3.12101520028e-11,2.8710645691962764,0.7719117606144781,11.17,-2.789999999999999
74.74,13.48290809,1.7581824296787998e-11,2.8304697791414313,0.7968356866431334,11.17,-2.789999999999999
74.74,14.48314011,1.1828775060286e-11,2.8648779173676893,0.7921268063465672,11.17,-2.789999999999999
74.74,15.55757453,9.252319325755999e-12,3.0038308199906583,0.7389696238528447,11.17,-2.789999999999999
74.74,16.71171607,7.419090128416e-12,3.1484471162176786,0.6455569585033617,11.17,-2.789999999999999
74.74,17.9514778,6.4894506311505e-12,3.229603402085022,0.6078399603850704,11.17,-2.789999999999999
74.74,19.28321149,6.5862479828574e-12,3.205167075769208,0.623851461653292,11.17,-2.789999999999999
74.74,20.71374009,6.8075648533707e-12,3.1048215761165734,0.6426035305620124,11.17,-2.789999999999999
74.74,22.25039271,7.388028141135201e-12,3.094519635805682,0.6618637630641311,11.17,-2.789999999999999
74.74,23.9010422,8.3381634903458e-12,2.978408122537205,0.6740047071158806,11.17,-2.789999999999999
74.74,25.67414542,9.632910997627399e-12,2.929284186042846,0.7003470483491043,11.17,-2.789999999999999
74.74,27.57878663,1.15662829794884e-11,2.8306383884879955,0.695871372568375,11.17,-2.789999999999999
74.74,29.624724,1.4132565902445799e-11,2.7800368297784144,0.7014771775612654,11.17,-2.789999999999999
74.74,31.82243961,1.76705251840054e-11,2.679814317244576,0.710206263497382,11.17,-2.789999999999999
74.74,34.18319315,2.19666033827972e-11,2.6289780298405963,0.7345033578347604,11.17,-2.789999999999999
74.74,36.71907964,2.7916811867814102e-11,2.5920642451812723,0.7411729327075949,11.17,-2.789999999999999
74.74,39.44309132,3.4906066294833404e-11,2.551150515035921,0.7665500449483451,11.17,-2.789999999999999
74.74,42.36918432,4.3156826319505904e-11,2.537257915697854,0.7928087511746824,11.17,-2.789999999999999
74.74,45.51235007,5.2296845347562996e-11,2.4960152253338577,0.7995626565050364,11.17,-2.789999999999999
74.74,48.88869215,6.298465457840499e-11,2.4894085221952604,0.8384652010977307,11.17,-2.789999999999999
74.74,52.51550878,7.350049174442101e-11,2.4858191363381414,0.8683094500253306,11.17,-2.789999999999999
74.74,56.41138148,8.330731254772799e-11,2.4884891141451755,0.8947526914488348,11.17,-2.789999999999999
74.74,60.59627021,9.1682403850442e-11,2.484633730528633,0.9454017399763812,11.17,-2.789999999999999
74.74,65.09161568,1.00117659777315e-10,2.4884891141451755,0.9544389858791589,11.17,-2.789999999999999
74.74,69.92044919,1.064327760883e-10,2.4815184593368804,0.9949373860075013,11.17,-2.789999999999999
74.74,75.1075106,1.1096325180321301e-10,2.484633730528633,1.0021261545088913,11.17,-2.789999999999999
74.74,80.67937511,1.1237007269311e-10,2.4815184593368804,1.0054553822516796,11.17,-2.789999999999999
74.74,86.66458942,1.12296158333384e-10,2.478831332479041,1.046586005013275,11.17,-2.789999999999999
74.74,93.09381796,1.09133478534468e-10,2.47968783847694,1.0437573491570502,11.17,-2.789999999999999
74.74,100.0,1.0444192683758801e-10,2.479549366950513,1.0503668407911972,11.17,-2.789999999999999
74.74,104.5226243,9.6803792061507e-11,2.47968783847694,1.0534974300082118,11.17,-2.789999999999999
74.74,114.8355997,8.980517635485e-11,2.478831332479041,1.0563873654162204,11.17,-2.789999999999999
74.74,126.1661294,7.7520820252784e-11,2.480090990833652,1.0639923840723509,11.17,-2.789999999999999
74.74,138.6146131,6.4693706730777e-11,2.4621894646769515,1.0645464885200422,11.17,-2.789999999999999
74.74,152.2913563,5.2020206270661995e-11,2.470293931043004,1.0768774819413938,11.17,-2.789999999999999
74.74,167.3175481,4.1992983574260006e-11,2.458068817204592,1.0439918891343034,11.17,-2.789999999999999
74.74,183.8263352,3.2680902939904e-11,2.4569130340699754,1.0559451257061507,11.17,-2.789999999999999
74.74,201.9640013,2.4926687340739998e-11,2.458068817204592,1.0737358813492508,11.17,-2.789999999999999
74.74,221.8912637,1.9043894373959998e-11,2.458068817204592,1.055023097013803,11.17,-2.789999999999999
74.74,243.7846973,1.424214737598e-11,2.452615043546908,1.0757450243973767,11.17,-2.789999999999999
74.74,267.8382989,1.037032397497e-11,2.452615043546908,1.0438719064435429,11.17,-2.789999999999999
74.74,294.2652069,7.45053525772e-12,2.451672079107426,1.0400789926872247,11.17,-2.789999999999999
74.74,323.2995891,5.21162579895e-12,2.454861295356579,1.0504152330963286,11.17,-2.789999999999999
74.74,355.1987182,3.70132748263e-12,2.435645489465129,1.0386964060424684,11.17,-2.789999999999999
74.74,390.2452514,2.60563611588e-12,2.452615043546908,1.0616507226894856,11.17,-2.789999999999999
74.74,428.7497349,1.8117806845300001e-12,2.440517024331741,1.031781564348234,11.17,-2.789999999999999
74.74,471.0533555,1.26089854294e-12,2.44637532345884,1.0159549256688265,11.17,-2.789999999999999
74.74,517.5309642,8.800409542e-13,2.398315454524183,1.0395132587444647,11.17,-2.789999999999999
74.74,568.5943977,6.050258988100001e-13,2.425162213219502,1.0389156106149127,11.17,-2.789999999999999
74.74,624.6961273,4.16372944207e-13,2.4257888598693027,1.0305209582502148,11.17,-2.789999999999999
74.74,686.3332685,2.86695832059e-13,2.4196687895500975,1.0279415635709384,11.17,-2.789999999999999
74.74,754.0519861,1.96952321386e-13,2.451672079107426,1.0231988205208167,11.17,-2.789999999999999
74.74,828.4523333,1.34334895847e-13,2.440517024331741,1.010179311488352,11.17,-2.789999999999999
74.74,910.1935691,9.2080343051e-14,2.4196687895500975,1.0192327837171193,11.17,-2.789999999999999
74.74,1000.0,5.5201401568999995e-14,2.425162213219502,0.9777550337076493,11.17,-2.789999999999999
77.85,0.09,4.2228437251064e-12,9.816572740296836,0.2000000008152227,11.17,-2.789999999999999
77.85,0.09888006579,1.9632048828013e-11,9.513122578980054,0.2000000002104633,11.17,-2.789999999999999
77.85,0.1086363046,2.6945251498893798e-11,9.415818965303183,0.20000000455515726,11.17,-2.789999999999999
77.85,0.119355166,2.41810814931193e-11,9.060368520281614,0.20000000214116825,11.17,-2.789999999999999
77.85,0.1311316297,2.9109050217108006e-11,8.780261444913892,0.20000000001986631,11.17,-2.789999999999999
77.85,0.1440700463,2.5986231818883e-11,8.73789513732929,0.20000000004203655,11.17,-2.789999999999999
77.85,0.1582850629,2.2554815624382002e-11,8.643739243818732,0.2000000006031959,11.17,-2.789999999999999
77.85,0.1739026381,2.2579422683865e-11,8.643739243818732,0.20000007518479485,11.17,-2.789999999999999
77.85,0.1910611589,1.9221205579259998e-11,8.68176136421439,0.2000000051680252,11.17,-2.789999999999999
77.85,0.2099126662,1.7185397728583e-11,8.870248123968002,0.2000000001815445,11.17,-2.789999999999999
77.85,0.2306242028,1.5010842842730897e-11,8.865342961227116,0.20000000162226236,11.17,-2.789999999999999
77.85,0.2533792927,1.3931990668736e-11,8.643739243818732,0.20000000000023035,11.17,-2.789999999999999
77.85,0.2783795681,1.3615420575670001e-11,8.507585499718179,0.20000000527193518,11.17,-2.789999999999999
77.85,0.3058465557,1.3718017291136e-11,8.364084576529514,0.2000000011700789,11.17,-2.789999999999999
77.85,0.3360236395,1.3512883627558e-11,8.09960013162596,0.20000000000472218,11.17,-2.789999999999999
77.85,0.3691782175,1.4921010639052e-11,7.960703318927363,0.2000000042597675,11.17,-2.789999999999999
77.85,0.4056040715,2.1864594830154e-11,7.730362204462797,0.20000000002036686,11.17,-2.789999999999999
77.85,0.4456239698,2.3692110779356e-11,7.575495399611877,0.20000000016840164,11.17,-2.789999999999999
77.85,0.4895925272,2.3304024934913998e-11,7.441400584104867,0.21030843941981625,11.17,-2.789999999999999
77.85,0.5378993478,2.2985990064487002e-11,7.289544298069146,0.22757518123667345,11.17,-2.789999999999999
77.85,0.5909724767,2.3351137734143e-11,7.162016510937772,0.234620357470762,11.17,-2.789999999999999
77.85,0.6492821931,2.2534818857974e-11,7.0254656011257595,0.24873866994316862,11.17,-2.789999999999999
77.85,0.7133451775,2.2576801831477e-11,6.861577927347128,0.2621592449407325,11.17,-2.789999999999999
77.85,0.7837290898,2.3026453217537e-11,6.686893135079701,0.2769581372433708,11.17,-2.789999999999999
77.85,0.8610575996,2.3092394831024e-11,6.53441197047747,0.2903514792504544,11.17,-2.789999999999999
77.85,0.9460159122,2.4042524465973e-11,6.3471042362842525,0.3065337326068892,11.17,-2.789999999999999
77.85,1.03935684,2.421545383973904e-11,6.184669499525347,0.3245135834443939,11.17,-2.789999999999999
77.85,1.141907475,2.3174132186150227e-11,5.958334909363908,0.33705852452348584,11.17,-2.789999999999999
77.85,1.254576514,2.3267981021153198e-11,5.815591216815737,0.3545691927928053,11.17,-2.789999999999999
77.85,1.378362314,2.36584481791765e-11,5.598634123400978,0.36710756908109465,11.17,-2.789999999999999
77.85,1.514361737,2.45128276127411e-11,5.377874712398982,0.3812991136079804,11.17,-2.789999999999999
77.85,1.663779868,2.6634159739649003e-11,5.165656906099261,0.3982951797122376,11.17,-2.789999999999999
77.85,1.827940698,2.6377295519364e-11,4.970288636006631,0.40903468832834766,11.17,-2.789999999999999
77.85,2.00829885,2.6128047538824002e-11,4.731025007768472,0.40376450893685556,11.17,-2.789999999999999
77.85,2.206452472,2.5824037194253e-11,4.5155533827951,0.41131985830138984,11.17,-2.789999999999999
77.85,2.424157395,2.453421961832e-11,4.311651678310361,0.4136744913207578,11.17,-2.789999999999999
77.85,2.663342697,2.6101691840481e-11,4.159093546913995,0.4268431500420954,11.17,-2.789999999999999
77.85,2.92612779,2.7722751002163e-11,4.084124401737911,0.4567077058546038,11.17,-2.789999999999999
77.85,3.0,2.9211573887238e-11,3.8324770359457565,0.49349838884598995,11.17,-2.789999999999999
77.85,3.222555553,3.2583290247252e-11,3.7274990575412335,0.5160369325366734,11.17,-2.789999999999999
77.85,3.46162143,3.5987964537355e-11,3.6321359320907414,0.5415121788760059,11.17,-2.789999999999999
77.85,3.718422454,3.3036005009568e-11,3.4988585894771345,0.5713672093378538,11.17,-2.789999999999999
77.85,3.994274309,3.2690618843299e-11,3.4149798985823128,0.5971280653207127,11.17,-2.789999999999999
77.85,4.290590285,3.3004414612815003e-11,3.3009718572303854,0.637988050814148,11.17,-2.789999999999999
77.85,4.608888516,3.2167656636924e-11,3.2048412845163505,0.6572426458864166,11.17,-2.789999999999999
77.85,4.95079976,3.2320271459478e-11,3.1437607026963694,0.6717609169120895,11.17,-2.789999999999999
77.85,5.318075752,3.2106500905894e-11,3.102341827590983,0.7225449853724712,11.17,-2.789999999999999
77.85,5.712598182,3.4455108276236006e-11,3.0459585853779143,0.7441377625037664,11.17,-2.789999999999999
77.85,6.136388331,4.8007223118812e-11,3.0123099822343526,0.7288000588541441,11.17,-2.789999999999999
77.85,6.59161743,4.0203997250357e-11,2.9552361043240953,0.7651409856678055,11.17,-2.789999999999999
77.85,7.080617784,4.9975111941628004e-11,2.954427090417904,0.7715677835498047,11.17,-2.789999999999999
77.85,7.605894719,7.5998299439175e-11,2.9454145801360236,0.7535267363180533,11.17,-2.789999999999999
77.85,8.17013942,4.5173039588015e-11,3.0123099822343526,0.7411949126365851,11.17,-2.789999999999999
77.85,8.776242719,2.8664942489166e-11,3.3300685705661017,0.5901430628448365,11.17,-2.789999999999999
77.85,9.427309902,1.4455929197139e-11,3.7297631586986926,0.46023295838509004,11.17,-2.789999999999999
77.85,10.12667662,1.2323501193787e-11,3.7302547399254196,0.44798165076387586,11.17,-2.789999999999999
77.85,10.877926,1.7669913325710002e-11,3.4585981553931533,0.5389529905579675,11.17,-2.789999999999999
77.85,11.68490694,2.5347274664304e-11,3.1621799283037433,0.6496476698994499,11.17,-2.789999999999999
77.85,12.55175392,3.0891467219558e-11,2.8938156687593124,0.769014654791158,11.17,-2.789999999999999
77.85,13.48290809,1.7425878777055002e-11,2.8460183471444482,0.7947792129561138,11.17,-2.789999999999999
77.85,14.48314011,1.1705129468662001e-11,2.8847949348338564,0.7878245263636972,11.17,-2.789999999999999
77.85,15.55757453,9.130399730313e-12,3.027966606572057,0.7310141113671578,11.17,-2.789999999999999
77.85,16.71171607,7.2871014969286e-12,3.1794059747982484,0.633540307665821,11.17,-2.789999999999999
77.85,17.9514778,6.363316187679299e-12,3.2690688932957856,0.5952375400266152,11.17,-2.789999999999999
77.85,19.28321149,6.4629970277053e-12,3.237749581513886,0.6096315816955213,11.17,-2.789999999999999
77.85,20.71374009,6.6860897638365e-12,3.151812513613387,0.6366983201537124,11.17,-2.789999999999999
77.85,22.25039271,7.2685373858357e-12,3.124279456285092,0.6503096562320494,11.17,-2.789999999999999
77.85,23.9010422,8.212382167808801e-12,2.9953777547181737,0.6637145887203705,11.17,-2.789999999999999
77.85,25.67414542,9.4993094973541e-12,2.9552361043240953,0.6948144042727497,11.17,-2.789999999999999
77.85,27.57878663,1.14190854602675e-11,2.848294234842056,0.6904646474209628,11.17,-2.789999999999999
77.85,29.624724,1.39707909107178e-11,2.7945717660778713,0.6971206526582603,11.17,-2.789999999999999
77.85,31.82243961,1.7485223490107102e-11,2.701774382721518,0.7105766935003366,11.17,-2.789999999999999
77.85,34.18319315,2.17557966858592e-11,2.6410242417574117,0.7328120976826304,11.17,-2.789999999999999
77.85,36.71907964,2.76767929310836e-11,2.602577385121264,0.7406534565659442,11.17,-2.789999999999999
77.85,39.44309132,3.46376963936037e-11,2.569165048325967,0.7708538896104935,11.17,-2.789999999999999
77.85,42.36918432,4.28598066324834e-11,2.561204623747549,0.8013936980888228,11.17,-2.789999999999999
77.85,45.51235007,5.19803068264688e-11,2.5077288623382725,0.8032487444751308,11.17,-2.789999999999999
77.85,48.88869215,6.2651392631162e-11,2.5018995184316206,0.8430703730779374,11.17,-2.789999999999999
77.85,52.51550878,7.3161834906439e-11,2.5010016084621056,0.8767052698142599,11.17,-2.789999999999999
77.85,56.41138148,8.2976780972831e-11,2.5010016084621056,0.9030776038815778,11.17,-2.789999999999999
77.85,60.59627021,9.1369921177783e-11,2.5003678594409804,0.9566348313546522,11.17,-2.789999999999999
77.85,65.09161568,9.982547764521499e-11,2.5010016084621056,0.9629053405412571,11.17,-2.789999999999999
77.85,69.92044919,1.0615529043040501e-10,2.4972560728494493,1.0063109746195502,11.17,-2.789999999999999
77.85,75.1075106,1.10715456195774e-10,2.5003678594409804,1.0137194241132415,11.17,-2.789999999999999
77.85,80.67937511,1.12152631335996e-10,2.4972560728494493,1.0164926277244013,11.17,-2.789999999999999
77.85,86.66458942,1.12105843945397e-10,2.489459589053098,1.054402454899351,11.17,-2.789999999999999
77.85,93.09381796,1.08970054870377e-10,2.49102083794966,1.0544199018118465,11.17,-2.789999999999999
77.85,100.0,1.04305886938365e-10,2.49102083794966,1.0607742368383726,11.17,-2.789999999999999
77.85,104.5226243,9.669102786875e-11,2.491032130898534,1.0623478788476515,11.17,-2.789999999999999
77.85,114.8355997,8.9713794420123e-11,2.489459589053098,1.0648518598340861,11.17,-2.789999999999999
77.85,126.1661294,7.7454807387414e-11,2.491941571572485,1.0726327988723952,11.17,-2.789999999999999
77.85,138.6146131,6.4648067034856e-11,2.4836684653003926,1.0777663050672561,11.17,-2.789999999999999
77.85,152.2913563,5.1989675182391e-11,2.4836684653003926,1.0860355532438912,11.17,-2.789999999999999
77.85,167.3175481,4.1972254955372e-11,2.4717072677512184,1.0541387270432823,11.17,-2.789999999999999
77.85,183.8263352,3.2667259820561994e-11,2.453169748708435,1.0554151195880597,11.17,-2.789999999999999
77.85,201.9640013,2.491794366033e-11,2.461303557485505,1.0784248870338597,11.17,-2.789999999999999
77.85,221.8912637,1.9038159585820002e-11,2.461303557485505,1.0605139889695356,11.17,-2.789999999999999
77.85,243.7846973,1.423844150053e-11,2.4511418570148513,1.0782720440028426,11.17,-2.789999999999999
77.85,267.8382989,1.0368050785350001e-11,2.450221380833526,1.043725678651535,11.17,-2.789999999999999
77.85,294.2652069,7.44917725034e-12,2.448516153859008,1.0407582690516155,11.17,-2.789999999999999
77.85,323.2995891,5.2108229194100005e-12,2.450479649419481,1.053563406325158,11.17,-2.789999999999999
77.85,355.1987182,3.70084503532e-12,2.431805833842414,1.038763511716706,11.17,-2.789999999999999
77.85,390.2452514,2.6053448795999997e-12,2.448516153859008,1.061942652278795,11.17,-2.789999999999999
77.85,428.7497349,1.8116092227100001e-12,2.44591830704789,1.0361871933475886,11.17,-2.789999999999999
77.85,471.0533555,1.26079677628e-12,2.450221380833526,1.0225557647739776,11.17,-2.789999999999999
77.85,517.5309642,8.7997919331e-13,2.403224478356211,1.0442055167980953,11.17,-2.789999999999999
77.85,568.5943977,6.049899636199999e-13,2.4200628188111657,1.0384291952810254,11.17,-2.789999999999999
77.85,624.6961273,4.1635157896400004e-13,2.4200628188111657,1.028754968102085,11.17,-2.789999999999999
77.85,686.3332685,2.86683010363e-13,2.419384308500733,1.0286386464331474,11.17,-2.789999999999999
77.85,754.0519861,1.9694486896e-13,2.450221380833526,1.026525632189583,11.17,-2.789999999999999
77.85,828.4523333,1.34330586571e-13,2.448516153859008,1.015353365145118,11.17,-2.789999999999999
77.85,910.1935691,9.2077721564e-14,2.419384308500733,1.0205440908825185,11.17,-2.789999999999999
77.85,1000.0,5.5200065608e-14,2.4200628188111657,0.977894463821493,11.17,-2.789999999999999
80.92,0.09,4.13121222712705e-12,10.330112402710311,0.20000000016522437,11.17,-2.789999999999999
80.92,0.09888006579,1.9278834939776317e-11,9.583448161187599,0.20000015779289682,11.17,-2.789999999999999
80.92,0.1086363046,2.65144693090939e-11,9.423513626917,0.2000000012474775,11.17,-2.789999999999999
80.92,0.119355166,2.3723467151485403e-11,9.097260549581865,0.20000000001357587,11.17,-2.789999999999999
80.92,0.1311316297,2.8538441614402e-11,8.944350238661865,0.20000002858829613,11.17,-2.789999999999999
80.92,0.1440700463,2.5489193642416998e-11,8.811329970151943,0.2000000000178092,11.17,-2.789999999999999
80.92,0.1582850629,2.2066843148942e-11,8.681041397078104,0.20000000007301288,11.17,-2.789999999999999
80.92,0.1739026381,2.2107427552324e-11,8.65931717272595,0.20000000004901933,11.17,-2.789999999999999
80.92,0.1910611589,1.880957638076e-11,8.756519953437992,0.20000000615226915,11.17,-2.789999999999999
80.92,0.2099126662,1.6789876043153002e-11,8.960137924630796,0.20000000009723634,11.17,-2.789999999999999
80.92,0.2306242028,1.47037874910207e-11,8.95030216172774,0.20000007839006884,11.17,-2.789999999999999
80.92,0.2533792927,1.3640741178108998e-11,8.71906427291869,0.2000000001586707,11.17,-2.789999999999999
80.92,0.2783795681,1.3320873703308001e-11,8.61968491377752,0.2000000017310326,11.17,-2.789999999999999
80.92,0.3058465557,1.3413009726513e-11,8.411305357240776,0.20000000014086194,11.17,-2.789999999999999
80.92,0.3360236395,1.3175403099896e-11,8.201538078717261,0.20000000020396763,11.17,-2.789999999999999
80.92,0.3691782175,1.4529362848644e-11,8.017249008826008,0.200000001890293,11.17,-2.789999999999999
80.92,0.4056040715,2.1290798759463e-11,7.818076148947205,0.2000002270599261,11.17,-2.789999999999999
80.92,0.4456239698,2.2981085209081e-11,7.662207997413394,0.2000000000386164,11.17,-2.789999999999999
80.92,0.4895925272,2.2614900198856e-11,7.512250934078393,0.20574132169923648,11.17,-2.789999999999999
80.92,0.5378993478,2.2304874739398e-11,7.379076734163955,0.22317173336252963,11.17,-2.789999999999999
80.92,0.5909724767,2.264658706609e-11,7.240571942318068,0.23216393325831652,11.17,-2.789999999999999
80.92,0.6492821931,2.1836088666716e-11,7.125987337360056,0.2451665013404066,11.17,-2.789999999999999
